user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,conflict_count,has_conflict,age,signup_year,signup_month,signup_date,account_age_days
USR73327,Divya Murthy,MHPOG8818F,550881404233,,Jalandhar,Punjab,25324.0,Gig Worker,,Verified,HIGH,0,0,,,,,
USR94050,Gavin Nayak,MOGFJ5013V,,1998-01-15,Bengaluru,Karnataka,10173.0,Unemployed,,Verified,LOW,7,1,28.66255989048597,,,,
USR39014,dalaja bhatt,,049786078817,1986-02-14,Amritsar,Punjab,9499.0,Retired,2025-01-07 09:31:57,Rejected,LOW,0,0,40.580424366872,2025.0,1.0,2025-01-07,615.0
USR20621,Warjas Lala,FRJFC5924F,962097943376,2006-11-29,Mumbai,Maharashtra,55895.0,Unemployed,,Verified,MEDIUM,0,0,19.79192334017796,,,,
USR35978,Krishna Bhakta,CPJHA9162F,599925052082,1960-04-08,Delhi,Delhi,25386.0,Student,,Verified,LOW,0,0,66.43394934976044,,,,
USR40315,EKARAJ YOHANNAN,DRYGD4824S,874724655142,1987-07-07,Kolkata,West Bengal,31785.0,Student,,Verified,LOW,0,0,39.1895961670089,,,,
USR30747,Ria Mangal,WBGPJ1892B,350679717188,1986-11-09,Pune,Maharashtra,,Retired,,Verified,HIGH,0,0,39.846680355920604,,,,
44488,jackson choudhry,UXBWV4821D,862983102793,1986-09-12,Jaipur,Rajasthan,21788.0,Retired,,Verified,LOW,0,0,40.00547570157426,,,,
USR14078,ALEXANDER BATTA,FLQFR3627E,835968054370,1967-01-28,Lucknow,Uttar Pradesh,22899.0,Student,2025-10-01 04:05:31,Verified,LOW,0,0,59.62765229295003,2025.0,10.0,2025-10-01,348.0
USR84517,TRISTAN SRINIVASAN,LSUFZ2322A,,2005-12-20,Mumbai,Maharashtra,45915.0,Freelancer,2026-01-01 21:34:35,Verified,UNKNOWN,0,0,20.733744010951405,2026.0,1.0,2026-01-01,255.0
USR30881,Imaran Ravi,,797681854695,1960-06-04,Chennai,Tamil Nadu,44205.0,Retired,2025-10-03 07:06:34,Verified,LOW,0,0,66.27789185489391,2025.0,10.0,2025-10-03,346.0
USR15786,Turvi Shroff,AWNPM3774B,,1973-03-18,Hyderabad,Telangana,15856.0,Salaried,,Verified,LOW,0,0,53.492128678986994,,,,
USR49440,Eesha Ahluwalia,,,1968-11-26,Chennai,Tamil Nadu,,Farmer,,Verified,UNKNOWN,0,0,57.79876796714579,,,,
USR67777,Nihal D’Alia,DXGXX8484W,885691688380,1984-06-03,Delhi,Delhi,15368.0,Business Owner,,Failed,LOW,0,0,42.280629705681044,,,,
USR62399,Frederick Bava,QLWCT2513Z,495801316241,1994-07-26,Lucknow,Uttar Pradesh,,Gig Worker,,Verified,LOW,0,0,32.1368925393566,,,,
USR71232,Harsh Krish,XSKMM7639B,378316414771,1997-11-08,Jaipur,Rajasthan,12662.0,Salaried,,Verified,MEDIUM,0,0,28.84873374401095,,,,
USR85376,Wakeeta Arya,CJWDX4272Q,100233061325,1975-12-08,Ludhiana,Punjab,,Gig Worker,,Verified,MEDIUM,0,0,50.76796714579056,,,,
USR78454,Dhruv Kaur,CPDDU8345Y,797458389694,2007-01-04,Hyderabad,Telangana,,Unemployed,,Verified,LOW,0,0,19.693360711841205,,,,
USR34989,Pallavi Anne,GIUNS8421A,072770997330,1999-12-01,Mumbai,Maharashtra,34903.0,Retired,,Verified,HIGH,0,0,26.78713210130048,,,,
USR63107,LIPIKA SHENOY,XANAL9293P,,,Bengaluru,Karnataka,,Farmer,,Verified,LOW,0,0,,,,,
USR27458,Yachana Goyal,QJLTJ4114K,085080867597,1984-04-07,Jaipur,Rajasthan,15284.0,Self Employed,,Verified,MEDIUM,9,1,42.43668720054757,,,,
USR_61615,Sneha Joshi,JITHN3707Y,395415847976,1970-04-21,Jaipur,Rajasthan,37430.0,Self Employed,,Verified,LOW,0,0,56.39972621492129,,,,
USR54914,Ekaraj Kaur,YDDWB6090Y,750723672562,1979-04-02,Lucknow,Uttar Pradesh,,Salaried,,Verified,LOW,0,0,47.45242984257358,,,,
USR61898,Finn Sen,,,1963-09-25,Hyderabad,Telangana,29717.0,Gig Worker,,Pending,HIGH,0,0,62.97056810403833,,,,
USR92397,Fariq Ramaswamy,BFHCG1263L,367606524296,1977-04-01,Ludhiana,Punjab,,Farmer,,Verified,MEDIUM,0,0,49.45379876796714,,,,
USR15120,Sara Murty,YPQGS2837Y,,1963-10-02,Delhi,Delhi,29134.0,Farmer,,Pending,LOW,9,1,62.95140314852841,,,,
USR38167,Upadhriti Mammen,BWWYG3317O,306484262137,1975-01-26,Bengaluru,Karnataka,23189.0,Self Employed,,Pending,LOW,0,0,51.6331279945243,,,,
USR39548,Upasna Dubey,UUKTE2855P,,,Delhi,Delhi,58637.0,Gig Worker,,Verified,HIGH,9,1,,,,,
USR34164,Anya Chanda,UQFJF2888D,694554233697,1991-04-02,Delhi,Delhi,54360.0,Freelancer,,Verified,MEDIUM,0,0,35.45242984257358,,,,
USR23318,Charles Som,FIOFQ6372D,139613692366,1984-05-02,Delhi,Delhi,18344.0,Farmer,,Verified,HIGH,9,1,42.36824093086927,,,,
USR18841,YACHANA GREWAL,JJDNO6866M,,1979-01-23,Hyderabad,Telangana,43453.0,Freelancer,,Verified,MEDIUM,0,0,47.6413415468857,,,,
USR15189,Rehaan Keer,MRRGH6331G,741258502652,,Mumbai,Maharashtra,,Business Owner,,Verified,LOW,0,0,,,,,
USR32792,inaya raju,OCGMI7993M,310415907323,1972-11-03,Chennai,Tamil Nadu,72646.0,Student,,Verified,MEDIUM,0,0,53.86173853524983,,,,
USR32165,ekalinga sunder,EPGLW2399F,,1985-12-07,Jalandhar,Punjab,25875.0,Salaried,,Verified,LOW,8,1,40.76933607118412,,,,
USR48243,banjeet khatri,,045090114213,1998-03-15,Ludhiana,Punjab,17092.0,Student,2024-01-09 22:55:50,Pending,MEDIUM,9,1,28.501026694045173,2024.0,1.0,2024-01-09,978.0
USR25080,aarush lala,JYGAC6676L,,,Kolkata,West Bengal,19168.0,Unemployed,,Verified,LOW,9,1,,,,,
USR71414,Krisha G0kha1e,OCVQX6132E,129579011832,,Lucknow,Uttar Pradesh,,Freelancer,,Pending,LOW,0,0,,,,,
USR41019,luke varma,KCVLU8310T,912868228063,1975-01-17,Kolkata,West Bengal,12418.0,Freelancer,2025-10-21 02:43:15,Verified,UNKNOWN,0,0,51.657768651608485,2025.0,10.0,2025-10-21,328.0
USR49956,Harrison Palla,,369987445898,,Kolkata,West Bengal,11463.0,Retired,,Rejected,HIGH,1,1,,,,,
USR51796,Gautami Bhavsar,OEWAC1766F,,1995-02-24,Amritsar,Punjab,,Freelancer,,Verified,LOW,9,1,31.55373032169747,,,,
USR58791,Diya Srivastava,XBPJN4625C,724732109283,1989-10-30,Jaipur,Rajasthan,13885.0,Student,2025-07-16 19:04:33,Verified,LOW,0,0,36.87337440109514,2025.0,7.0,2025-07-16,424.0
USR22370,Unni Shetty,IVCBK8335L,,1998-11-26,Mumbai,Maharashtra,27826.0,Freelancer,,Verified,LOW,0,0,27.800136892539356,,,,
USR85392,SaiMittal,AAXAS9436C,648979548996,1997-09-20,Bengaluru,Karnataka,51964.0,Gig Worker,,Verified,LOW,0,0,28.982888432580424,,,,
USR73243,Charvi Sarraf,FTQJW3674D,269933941200,1970-07-04,Delhi,Delhi,,Business Owner,,Verified,LOW,0,0,56.19712525667351,,,,
52231,Ekavir Kumar,PTUTX9289N,487584121334,2000-04-14,Mumbai,Maharashtra,11628.0,Business Owner,,Verified,HIGH,0,0,26.417522245037645,,,,
USR30143,Lee1a Mem0n,YZRNK7684P,,1969-10-18,Ludhiana,Punjab,,Farmer,,Verified,LOW,0,0,56.90622861054072,,,,
USR19682,Arunima Ch0kshi,FSNFR4222I,172958147278,1960-01-14,Bengaluru,Karnataka,34532.0,Business Owner,,Verified,LOW,0,0,66.66666666666667,,,,
USR33151,LEELA BHARDWAJ,KGJDX8173D,,1971-04-17,Mumbai,Maharashtra,26715.0,Business Owner,,Rejected,MEDIUM,0,0,55.4113620807666,,,,
USR47748,LakshSahota,,085398275286,2007-06-22,Bengaluru,Karnataka,30813.0,Unemployed,,Rejected,UNKNOWN,0,0,19.23066392881588,,,,
USR90633,Niharika Sinha,YUTQV3481H,,1980-02-22,Pune,Maharashtra,39227.0,Gig Worker,2024-10-19 20:13:45,Verified,LOW,9,1,46.559890485968516,2024.0,10.0,2024-10-19,694.0
USR33267,Janya Pillai,GCBUE0580V,972741676335,1973-03-17,Lucknow,Uttar Pradesh,,Student,,Verified,MEDIUM,0,0,53.49486652977413,,,,
63577,ishani puri,RLQPB6498I,345926349078,1992-01-16,Lucknow,Uttar Pradesh,29832.0,Business Owner,,Verified,LOW,0,0,34.6611909650924,,,,
USR82608,Upkaar Jayaraman,YCOWU5145T,763388099423,1973-10-06,Kolkata,West Bengal,,Freelancer,,Pending,LOW,0,0,52.93908281998631,,,,
USR14591,Ekapad Baral,RGFFU4200D,104668768680,1985-06-09,Lucknow,Uttar Pradesh,,Self Employed,2025-01-29 01:07:24,Verified,UNKNOWN,0,0,41.26488706365503,2025.0,1.0,2025-01-29,593.0
USR12013,Oliver Deshpande,AZQTK0249F,,1971-12-15,Chennai,Tamil Nadu,20973.0,Unemployed,,Verified,HIGH,0,0,54.74880219028063,,,,
USR92747,Oscar Murty,,,1968-09-11,Pune,Maharashtra,25031.0,Self Employed,,Verified,MEDIUM,9,1,58.00684462696783,,,,
USR67685,Aarini Tandon,JHPWB6800Y,283483826038,1973-10-31,Amritsar,Punjab,17193.0,Business Owner,,Verified,LOW,9,1,52.87063655030801,,,,
USR-52251,Bahadurjit Bhatia,LPVPB5526G,920848564243,1987-02-15,Delhi,Delhi,,Self Employed,2026-02-12 16:11:53,Verified,LOW,0,0,39.578370978781656,2026.0,2.0,2026-02-12,213.0
USR44291,Imaran Samra,HZMIT6629M,432618704874,1998-02-27,Chennai,Tamil Nadu,27881.0,Gig Worker,,Verified,MEDIUM,0,0,28.54483230663929,,,,
USR51796,YUTIKA SARAN,JLBYE9879A,,,Pune,Maharashtra,,Student,,Verified,LOW,9,1,,,,,
USR60392,Gabriel Bobal,YZBRT3554C,900992820082,1976-07-15,Jalandhar,Punjab,31224.0,Farmer,,Verified,LOW,0,0,50.16563997262149,,,,
USR_90034,krishna bose,EKLQN6706P,766277748863,1995-03-05,Amritsar,Punjab,17698.0,Business Owner,,Verified,LOW,0,0,31.529089664613277,,,,
USR57521,Nathan Mann,UWGJX9394D,444387820192,1976-04-12,Lucknow,Uttar Pradesh,19850.0,Salaried,2026-03-04 03:49:32,Verified,LOW,0,0,50.42299794661191,2026.0,3.0,2026-03-04,194.0
USR44455,laban banik,FBXMQ0117O,300433308888,1965-09-17,Mumbai,Maharashtra,,Unemployed,,Pending,HIGH,0,0,60.99110198494182,,,,
USR_81002,Wridesh Mitra,AVCAG8413K,007656203867,1966-01-03,Mumbai,Maharashtra,,Business Owner,,Verified,LOW,0,0,60.695414099931554,,,,
USR60353,Ekansh Ramaswamy,,669220119269,2004-09-28,Pune,Maharashtra,,Freelancer,,Verified,LOW,1,1,21.960301163586585,,,,
USR11741,Rudra Arora,WJWEM5038X,470716796235,1995-04-03,Mumbai,Maharashtra,8620.0,Business Owner,2025-03-16 19:50:01,Rejected,LOW,10,1,31.449691991786448,2025.0,3.0,2025-03-16,546.0
USR_68150,Chameli Chand,STZPG0023K,890114115121,1992-06-03,Mumbai,Maharashtra,42206.0,Farmer,,Verified,LOW,0,0,34.280629705681044,,,,
USR51632,Kashish Seth,PNTLP0520X,,2004-02-06,Hyderabad,Telangana,12021.0,Farmer,,Verified,UNKNOWN,9,1,22.60369609856263,,,,
USR77819,reyansh pal,NJDKM1539L,,1985-09-24,Mumbai,Maharashtra,13670.0,Student,,Pending,LOW,8,1,40.9719370294319,,,,
USR99681,Osha Mitter,KSIMZ1111H,,1973-08-15,Kolkata,West Bengal,,Unemployed,,Verified,LOW,0,0,53.08145106091718,,,,
USR97729,Dhriti Mane,SEMFM7798Q,,2006-09-23,Hyderabad,Telangana,28144.0,Freelancer,,Verified,MEDIUM,0,0,19.975359342915812,,,,
USR16734,Ladli Kumar,,663030792984,1996-12-03,Jalandhar,Punjab,22932.0,Student,2024-11-30 09:58:38,Rejected,HIGH,0,0,29.779603011635867,2024.0,11.0,2024-11-30,653.0
USR97727,Reva Goyal,NGHMB9577Z,,1968-06-06,Hyderabad,Telangana,6701.0,Unemployed,2025-03-09 09:24:42,Verified,UNKNOWN,9,1,58.27241615331965,2025.0,3.0,2025-03-09,554.0
70160,Bahadurjit Dalal,PAQBY5668E,,2005-09-01,Jaipur,Rajasthan,41890.0,Salaried,,Verified,LOW,0,0,21.034907597535934,,,,
USR93492,jasmit murthy,TGAAX4049U,775402940188,,Kolkata,West Bengal,39464.0,Unemployed,,Verified,LOW,0,0,,,,,
USR88399,Vasana Lall,YVQBY2122D,753129653905,1962-09-15,Ludhiana,Punjab,,Self Employed,,Verified,LOW,0,0,63.997262149212865,,,,
USR_98579,Indrajit Chadha,AGLYL4852U,,2000-11-12,Amritsar,Punjab,,Farmer,,Pending,MEDIUM,0,0,25.83709787816564,,,,
USR90140,Chatura Chaudhari,QMZSX2455W,836017195204,1964-03-28,Ludhiana,Punjab,42900.0,Gig Worker,,Verified,LOW,0,0,62.46406570841889,,,,
USR34348,Orinder Murthy,,,1997-08-06,Ludhiana,Punjab,21592.0,Business Owner,,Verified,MEDIUM,10,1,29.10609171800137,,,,
USR71110,Jacob Peri,,,1983-10-04,Mumbai,Maharashtra,,Self Employed,,Verified,UNKNOWN,0,0,42.945927446954144,,,,
USR56351,Brijesh Khalsa,JLYFL5191N,631729082911,1964-05-12,Hyderabad,Telangana,18585.0,Gig Worker,2024-04-16 11:34:41,Verified,MEDIUM,0,0,62.340862422997944,2024.0,4.0,2024-04-16,880.0
USR76785,Daksh Balay,,393585905437,1997-10-17,Chennai,Tamil Nadu,,Salaried,,Verified,MEDIUM,0,0,28.908966461327857,,,,
USR_23606,Mekhala Devan,SRCBG6992A,451871113723,2006-08-22,Ludhiana,Punjab,,Farmer,,Verified,LOW,0,0,20.06297056810404,,,,
USR75695,Mugdha Goyal,IQSYO5164A,,1963-02-02,Jaipur,Rajasthan,25041.0,Farmer,,Verified,UNKNOWN,9,1,63.61396303901437,,,,
USR99051,Kamala Peri,QRXOE2256D,431717457623,1973-11-25,Jaipur,Rajasthan,16281.0,Freelancer,,Pending,MEDIUM,0,0,52.80219028062971,,,,
USR40544,qushi morar,MPONK2123J,,1999-07-16,Amritsar,Punjab,30654.0,Business Owner,,Verified,MEDIUM,0,0,27.16495550992471,,,,
USR34517,Peter Chokshi,JXNWG6160W,246343540295,1991-01-06,Jaipur,Rajasthan,24755.0,Salaried,,Verified,LOW,0,0,35.68788501026694,,,,
USR31067,VaishnaviBawa,,,1980-11-16,Chennai,Tamil Nadu,63054.0,Self Employed,2026-02-11 06:10:06,Verified,LOW,9,1,45.82614647501711,2026.0,2.0,2026-02-11,215.0
USR98593,Yoshita Divan,KOTZT4264J,173057661768,1965-03-05,Hyderabad,Telangana,37502.0,Salaried,,Verified,LOW,10,1,61.52772073921971,,,,
USR24843,Warinder Nazareth,PBWTL6999W,947020447914,1977-04-19,Hyderabad,Telangana,37829.0,Farmer,2024-04-30 09:33:27,Verified,LOW,0,0,49.40451745379877,2024.0,4.0,2024-04-30,867.0
32406,Qushi Jain,,710039156112,1987-04-19,Jaipur,Rajasthan,30336.0,Self Employed,,Verified,HIGH,0,0,39.40588637919233,,,,
USR70373,Barkha Sastry,KYHEQ1875J,,1968-03-04,Amritsar,Punjab,15532.0,Business Owner,2025-05-18 05:40:10,Verified,LOW,0,0,58.52977412731006,2025.0,5.0,2025-05-18,484.0
USR61793,Vasana Narasimhan,KAXMO3979M,568787760312,1981-01-16,Jaipur,Rajasthan,67344.0,Retired,2026-01-15 02:46:01,Verified,MEDIUM,9,1,45.659137577002056,2026.0,1.0,2026-01-15,242.0
USR15382,Zaitra Chawla,THGYV8069E,738435536871,1993-11-03,Chennai,Tamil Nadu,24237.0,Business Owner,,Verified,LOW,0,0,32.86242299794661,,,,
USR39507,Urishilla Dugar,LSBZQ4153U,651148580481,,Hyderabad,Telangana,58873.0,Student,,Verified,MEDIUM,10,1,,,,,
USR74735,Vasana Bhargava,CVSTP3041W,504981819298,1968-03-17,Lucknow,Uttar Pradesh,79612.0,Business Owner,,Verified,MEDIUM,10,1,58.49418206707735,,,,
USR-40498,Xiti Keer,TZMMC9958M,070180136310,1978-03-19,Chennai,Tamil Nadu,21439.0,Business Owner,,Verified,UNKNOWN,0,0,48.49007529089665,,,,
USR33283,Bhavini Swamy,HQPXH4658Y,605634141313,1995-06-23,Jaipur,Rajasthan,22695.0,Salaried,,Verified,LOW,0,0,31.227926078028748,,,,
USR61716,Aditya Ratti,LIOOR6894G,962728128781,1969-07-08,Chennai,Tamil Nadu,7789.0,Salaried,,Verified,LOW,0,0,57.1854893908282,,,,
USR43939,hemang lal,JIQGJ6360C,,2006-01-26,Jaipur,Rajasthan,22486.0,Student,,Verified,LOW,9,1,20.632443531827516,,,,
USR58884,Lakshit Dada,JCDPV0114N,730958790558,1972-03-28,Bengaluru,Karnataka,16147.0,Gig Worker,,Rejected,LOW,0,0,54.46406570841889,,,,
USR43834,indrajit randhawa,TENDL6657R,,1986-07-06,Ludhiana,Punjab,90709.0,Gig Worker,,Pending,LOW,9,1,40.19164955509925,,,,
USR80624,KRITIKA PANDEY,,,2006-02-22,Pune,Maharashtra,30849.0,Salaried,,Verified,LOW,10,1,20.55852156057495,,,,
USR61020,Chaitanya Wali,GVDHE4943L,272621328149,1981-07-13,Hyderabad,Telangana,,Salaried,,Verified,HIGH,9,1,45.17180013689254,,,,
USR12689,Krisha Chaudhary,YPHFJ4785Q,,,Bengaluru,Karnataka,47592.0,Business Owner,,Pending,LOW,0,0,,,,,
USR54058,Hritik Savant,FVCFO6476U,376930854297,1969-09-15,Hyderabad,Telangana,43350.0,Gig Worker,,Verified,LOW,0,0,56.99657768651608,,,,
USR41339,Ijaya Kumer,OISBZ1131G,,2002-08-07,Amritsar,Punjab,15641.0,Gig Worker,2024-08-22 20:10:51,Verified,LOW,0,0,24.10403832991102,2024.0,8.0,2024-08-22,752.0
USR69483,Samuel Soman,LGJYJ6210V,064481895586,1995-09-16,Delhi,Delhi,,Freelancer,,Verified,MEDIUM,0,0,30.99520876112252,,,,
USR82375,Janani Barad,AELIF3284O,139259562783,1985-12-10,Jalandhar,Punjab,22509.0,Salaried,,Verified,MEDIUM,0,0,40.761122518822724,,,,
USR49857,DavidGoda,HLAZY2928U,175042066941,,Delhi,Delhi,19998.0,Freelancer,,Rejected,LOW,0,0,,,,,
USR70558,Xalak Agarwal,WQCKG8616I,,1992-10-06,Kolkata,West Bengal,,Retired,,Pending,LOW,9,1,33.93839835728953,,,,
USR67250,Abdul Iyengar,OXFSP1687X,708943762799,1994-11-29,Hyderabad,Telangana,17398.0,Retired,,Pending,MEDIUM,0,0,31.79192334017796,,,,
USR-32076,lucky rao,,589986395524,1976-10-26,Amritsar,Punjab,,Retired,,Rejected,LOW,0,0,49.883641341546884,,,,
USR27299,Fitan Bhasin,,,2003-09-23,Chennai,Tamil Nadu,29529.0,Freelancer,,Verified,LOW,0,0,22.976043805612594,,,,
87433,HARINAKSHI BUCH,,,1993-10-30,Pune,Maharashtra,17634.0,Retired,2024-12-24 06:50:44,Verified,LOW,0,0,32.87337440109514,2024.0,12.0,2024-12-24,629.0
USR43954,Abeer Rastogi,ZIPYR6300A,275986843651,,Amritsar,Punjab,,Farmer,,Verified,MEDIUM,0,0,,,,,
USR17423,GUNBIR GANESH,PKNSZ1403I,121308373609,,Amritsar,Punjab,57244.0,Self Employed,,Verified,LOW,0,0,,,,,
USR66191,Pranit Om,PYNJG7825X,451790350914,2004-07-17,Amritsar,Punjab,12323.0,Unemployed,,Verified,LOW,0,0,22.16016427104723,,,,
USR12321,Rehaan Murty,JCVFQ5523W,769900946916,1963-01-31,Pune,Maharashtra,15429.0,Self Employed,,Verified,MEDIUM,0,0,63.619438740588635,,,,
USR80163,Orinder Karnik,FSLXH3510A,,,Amritsar,Punjab,,Self Employed,,Verified,UNKNOWN,0,0,,,,,
USR-92383,Anay Borra,BNIFF7214N,,,Kolkata,West Bengal,12032.0,Retired,,Verified,MEDIUM,0,0,,,,,
USR82440,Vansha Nagar,NWBNZ9236L,,1962-06-08,Jalandhar,Punjab,37245.0,Business Owner,,Verified,MEDIUM,9,1,64.26830937713895,,,,
USR-71814,Charita Tak,BPHKV1718T,527030509940,1969-06-16,Bengaluru,Karnataka,16758.0,Student,,Pending,LOW,0,0,57.24572210814511,,,,
USR99246,Henry Oza,JYYNW2807O,843694177565,1979-05-25,Chennai,Tamil Nadu,49995.0,Freelancer,2024-12-17 20:40:29,Verified,LOW,0,0,47.30732375085558,2024.0,12.0,2024-12-17,635.0
USR18040,Aachal Seshadri,UCYVB7327O,216231811613,1987-06-28,Mumbai,Maharashtra,,Retired,,Pending,MEDIUM,0,0,39.214236824093085,,,,
USR75198,UCCHAL PANDEY,UBRLT7035G,723903339960,1987-05-28,Hyderabad,Telangana,,Farmer,,Pending,LOW,0,0,39.29911019849418,,,,
USR53360,Meera Chandra,HLADL2196P,922224702100,1986-12-11,Hyderabad,Telangana,18509.0,Freelancer,,Verified,MEDIUM,0,0,39.75906913073238,,,,
USR20071,Ishanvi Naik,TKXWQ7680O,153895594428,2004-02-18,Pune,Maharashtra,28529.0,Unemployed,,Verified,HIGH,0,0,22.570841889117045,,,,
USR16630,Bhavya Khare,,566025556062,2000-04-13,Jalandhar,Punjab,138953.0,Freelancer,,Rejected,LOW,0,0,26.420260095824776,,,,
USR_41322,SAUMYA NAGAR,AFKIU5053T,146799570917,1990-08-18,Jalandhar,Punjab,9372.0,Retired,,Pending,LOW,1,1,36.07392197125257,,,,
USR48891,Hema Natarajan,VVVRD5145I,290094954529,2002-08-22,Hyderabad,Telangana,,Freelancer,,Verified,HIGH,0,0,24.06297056810404,,,,
50008,Dalaja Prabhu,OSAXN1573E,,1975-06-22,Chennai,Tamil Nadu,42206.0,Gig Worker,,Verified,MEDIUM,0,0,51.23066392881588,,,,
USR13072,WRIDESH BHAKTA,BHEPF4768S,877460294621,1980-03-03,Mumbai,Maharashtra,,Salaried,,Verified,LOW,0,0,46.53251197809719,,,,
USR17059,Panini Deshpande,OOAYW8399X,,2001-06-26,Hyderabad,Telangana,24746.0,Retired,,Verified,HIGH,9,1,25.218343600273784,,,,
USR31433,Max Chandran,OADPJ9989K,577429245487,1996-09-07,Amritsar,Punjab,13073.0,Freelancer,,Verified,MEDIUM,0,0,30.017796030116358,,,,
USR73002,Vrinda Morar,HCOLI6362K,,2003-04-01,Delhi,Delhi,44045.0,Unemployed,,Verified,LOW,0,0,23.45516769336071,,,,
USR31329,Zayan Sama,YYZIV0183V,388077913839,1963-04-20,Amritsar,Punjab,,Business Owner,2024-01-19 20:11:27,Verified,MEDIUM,0,0,63.403148528405204,2024.0,1.0,2024-01-19,968.0
USR48301,AMARA ATWAL,YTKMQ3779R,302804389623,2002-01-30,Jaipur,Rajasthan,19227.0,Self Employed,,Failed,LOW,0,0,24.621492128678987,,,,
USR87289,Falguni Joshi,ZKVZQ6144A,232320490888,1995-03-26,Mumbai,Maharashtra,19656.0,Retired,,Verified,LOW,0,0,31.471594798083505,,,,
USR65983,Forum Babu,QFBAB8277G,676515487728,1963-01-16,Hyderabad,Telangana,74732.0,Freelancer,,Rejected,LOW,0,0,63.66050650239562,,,,
USR_56479,Pratyush Saran,DAUQY0676F,769398517393,2001-09-05,Hyderabad,Telangana,,Unemployed,2024-02-09 01:58:11,Verified,LOW,0,0,25.023956194387406,2024.0,2.0,2024-02-09,948.0
USR99991,Hemal Vyas,KGKLF7481O,,,Chennai,Tamil Nadu,7072.0,Salaried,,Verified,HIGH,9,1,,,,,
USR78208,Saksham Chowdhury,ICWGN9576J,,1992-11-14,Jaipur,Rajasthan,26215.0,Student,,Verified,LOW,0,0,33.831622176591374,,,,
USR60933,Udyati Contractor,SUGOZ3006C,840163948695,1994-04-20,Ludhiana,Punjab,27350.0,Freelancer,2025-03-02 13:57:50,Pending,LOW,0,0,32.40246406570842,2025.0,3.0,2025-03-02,560.0
USR20002,Atharv Lalla,EMZGO3540T,613092898829,1978-09-03,Chennai,Tamil Nadu,26846.0,Freelancer,,Rejected,LOW,0,0,48.030116358658454,,,,
USR78462,Qarin Patla,WCXYO5743X,461690108436,1966-04-09,Pune,Maharashtra,6572.0,Freelancer,,Verified,LOW,0,0,60.43258042436687,,,,
USR58899,Kamala Choudhary,ZDMXE5004G,,1999-01-25,Bengaluru,Karnataka,,Student,,Verified,HIGH,0,0,27.63586584531143,,,,
USR48678,Chakradev Seshadri,VSRRZ2778L,103803797801,1964-06-21,Chennai,Tamil Nadu,25659.0,Unemployed,,Verified,HIGH,0,0,62.23134839151266,,,,
USR92356,Chandani Pall,JIIGE1867V,627624033260,1987-01-28,Bengaluru,Karnataka,21415.0,Retired,,Pending,LOW,1,1,39.62765229295003,,,,
USR99386,RACHIT CHAR,MPSEP4081X,200431454039,,Mumbai,Maharashtra,15269.0,Farmer,,Pending,LOW,0,0,,,,,
USR33926,Diya Lall,KKWWO2587U,,1980-06-21,Ludhiana,Punjab,19885.0,Unemployed,,Rejected,HIGH,0,0,46.23134839151266,,,,
USR_58066,Gauri Bhalla,QWVGM1381J,296689410159,1982-02-05,Jalandhar,Punjab,,Unemployed,2024-10-25 16:23:49,Verified,LOW,0,0,44.60506502395619,2024.0,10.0,2024-10-25,688.0
USR52005,Oviya Sengupta,BEUOH9968Y,,2007-02-02,Jaipur,Rajasthan,37278.0,Unemployed,2024-04-16 13:36:37,Pending,LOW,0,0,19.613963039014372,2024.0,4.0,2024-04-16,880.0
USR45667,Upkaar Dhar,ONHWU3864X,,1964-05-14,Jaipur,Rajasthan,21046.0,Freelancer,,Verified,MEDIUM,10,1,62.33538672142368,,,,
USR13270,Ekavir Bala,NODQR5629Q,194936825866,,Pune,Maharashtra,,Retired,,Verified,HIGH,6,1,,,,,
USR81091,BIMALA VERMA,IREEU3881P,138288080619,1980-08-19,Bengaluru,Karnataka,33026.0,Salaried,,Pending,LOW,0,0,46.06981519507187,,,,
USR93742,Tara Zacharia,GFVEI7117O,398576740369,1995-01-22,Jalandhar,Punjab,,Student,,Verified,LOW,0,0,31.644079397672826,,,,
USR55359,Yamini Mani,WIBEM1884S,,1981-02-06,Amritsar,Punjab,,Gig Worker,,Verified,LOW,7,1,45.60164271047228,,,,
USR10922,Rajeshri Chacko,IBCAP4396X,,,Lucknow,Uttar Pradesh,17527.0,Business Owner,,Verified,LOW,0,0,,,,,
USR70071,Utkarsh Vyas,UFRYU1014M,181061166561,1977-09-10,Bengaluru,Karnataka,,Unemployed,,Verified,HIGH,10,1,49.01026694045174,,,,
USR20779,Uccha1 Kunda,ZJQCN2951B,418339137102,1971-09-18,Amritsar,Punjab,39231.0,Salaried,,Verified,LOW,9,1,54.98973305954826,,,,
USR48844,Lopa Acharya,FNHQY2180H,,1970-09-07,Amritsar,Punjab,18153.0,Student,,Verified,MEDIUM,10,1,56.01916495550992,,,,
USR-23504,Bakhshi Rastogi,XVWGW3186R,715207999534,1996-10-25,Mumbai,Maharashtra,,Freelancer,,Verified,LOW,0,0,29.88637919233402,,,,
USR-89775,Anika Bawa,RXRBL0194G,412674757858,1965-10-13,Hyderabad,Telangana,55346.0,Retired,,Rejected,MEDIUM,0,0,60.91991786447639,,,,
